,quality,style,norm_fixed_acidity,norm_volatile_acidity,norm_citric_acid,norm_residual_sugar,norm_chlorides,norm_free_sulfur_dioxide,norm_total_sulfur_dioxide,norm_density,norm_pH,norm_sulphates,norm_alcohol
459,0,0,0.6446280991735537,0.3333333333333333,0.3975903614457832,0.024539877300613498,0.10797342192691031,0.03125,0.0944700460829493,0.2639290534027352,0.4108527131782945,0.19662921348314605,0.14492753623188406
460,1,0,0.4462809917355371,0.2333333333333333,0.3132530120481928,0.026073619631901836,0.12292358803986714,0.04513888888888889,0.03917050691244239,0.20223636013109708,0.4883720930232559,0.21910112359550563,0.47826086956521746
461,0,0,0.37190082644628103,0.3566666666666667,0.13253012048192772,0.03067484662576687,0.12956810631229235,0.017361111111111112,0.029953917050691243,0.21380374011952843,0.4186046511627905,0.21910112359550563,0.18840579710144936
462,0,0,0.5950413223140495,0.12,0.4096385542168675,0.029907975460122693,0.12624584717607976,0.03125,0.04377880184331797,0.1906689801426636,0.3565891472868218,0.21910112359550563,0.5507246376811595
463,0,0,0.3553719008264462,0.3866666666666667,0.4216867469879518,0.024539877300613498,0.1478405315614618,0.08333333333333333,0.2834101382488479,0.1945247734721407,0.27906976744186046,0.17415730337078655,0.14492753623188406
464,1,0,0.6363636363636364,0.15666666666666665,0.32530120481927716,0.023006134969325152,0.12458471760797345,0.013888888888888888,0.020737327188940093,0.22344322344322334,0.2015503875968991,0.2696629213483146,0.17391304347826075
465,0,0,0.512396694214876,0.13999999999999999,0.24096385542168677,0.0352760736196319,0.1478405315614618,0.03125,0.04608294930875576,0.2600732600732581,0.5891472868217055,0.38764044943820225,0.24637681159420277
466,1,0,0.5371900826446281,0.27999999999999997,0.25301204819277107,0.021472392638036807,0.09966777408637875,0.06944444444444445,0.10368663594470046,0.21380374011952843,0.3410852713178295,0.2808988764044944,0.5072463768115941
467,1,0,0.4132231404958678,0.25333333333333335,0.27108433734939763,0.03067484662576687,0.09302325581395349,0.020833333333333332,0.027649769585253458,0.14632735685367246,0.4651162790697673,0.3202247191011236,0.8695652173913043
468,1,0,0.628099173553719,0.18666666666666665,0.41566265060240964,0.023006134969325152,0.1345514950166113,0.017361111111111112,0.03456221198156682,0.24850588008482677,0.3488372093023255,0.22471910112359553,0.17391304347826075
469,0,0,0.40495867768595034,0.49333333333333335,0.012048192771084338,0.00920245398773006,0.10132890365448506,0.12152777777777778,0.0967741935483871,0.15596684017736523,0.37209302325581406,0.20224719101123595,0.2608695652173914
470,0,0,0.7603305785123965,0.16,0.391566265060241,0.03067484662576687,0.13953488372093026,0.04861111111111111,0.0944700460829493,0.24079429342587252,0.2558139534883719,0.21910112359550563,0.3768115942028985
471,1,0,0.4793388429752065,0.3066666666666667,0.25301204819277107,0.02760736196319018,0.1196013289036545,0.08333333333333333,0.10599078341013825,0.1906689801426636,0.37209302325581406,0.2752808988764045,0.4927536231884058
472,1,0,0.7190082644628097,0.19333333333333333,0.33132530120481934,0.03067484662576687,0.12292358803986714,0.08333333333333333,0.14285714285714285,0.23886639676113397,0.3333333333333332,0.33707865168539325,0.3478260869565218
473,0,0,0.5041322314049587,0.17999999999999997,0.33132530120481934,0.023006134969325152,0.08803986710963455,0.013888888888888888,0.018433179723502304,0.19259687680740215,0.4186046511627905,0.3202247191011236,0.3768115942028985
474,1,0,0.5537190082644627,0.13333333333333333,0.30722891566265065,0.01687116564417178,0.1179401993355482,0.03125,0.041474654377880185,0.21380374011952843,0.37209302325581406,0.3764044943820225,0.20289855072463772
475,0,0,0.4793388429752065,0.4000000000000001,0.14457831325301204,0.024539877300613498,0.12956810631229235,0.013888888888888888,0.05069124423963134,0.22537112010796193,0.32558139534883723,0.21348314606741572,0.3188405797101448
476,0,0,0.4545454545454546,0.12666666666666668,0.2469879518072289,0.021472392638036807,0.13621262458471758,0.017361111111111112,0.02304147465437788,0.2099479467900513,0.4341085271317828,0.2696629213483146,0.24637681159420277
477,1,0,0.5454545454545454,0.10666666666666665,0.29518072289156627,0.018404907975460124,0.10963455149501662,0.017361111111111112,0.03225806451612903,0.20416425679583564,0.3565891472868218,0.4719101123595506,0.43478260869565216
478,0,0,0.4793388429752065,0.4000000000000001,0.14457831325301204,0.024539877300613498,0.12956810631229235,0.013888888888888888,0.05069124423963134,0.22537112010796193,0.32558139534883723,0.21348314606741572,0.3188405797101448
479,1,0,0.4628099173553719,0.4033333333333334,0.06626506024096386,0.032208588957055216,0.11295681063122925,0.017361111111111112,0.0576036866359447,0.21765953344900554,0.36434108527131776,0.2696629213483146,0.30434782608695643
480,0,0,0.5619834710743801,0.13333333333333333,0.23493975903614459,0.22852760736196318,0.09966777408637875,0.017361111111111112,0.03917050691244239,0.29863119336803357,0.310077519379845,0.24719101123595508,0.17391304347826075
481,2,0,0.4628099173553719,0.14666666666666664,0.3373493975903615,0.03374233128834355,0.1179401993355482,0.017361111111111112,0.02534562211981567,0.17910160015423007,0.3333333333333332,0.39325842696629215,0.5362318840579708
482,0,0,0.5619834710743801,0.18666666666666665,0.35542168674698793,0.024539877300613498,0.23754152823920266,0.017361111111111112,0.027649769585253458,0.2215153267784848,0.2480620155038759,0.4662921348314607,0.20289855072463772
483,0,0,0.5619834710743801,0.18666666666666665,0.3614457831325301,0.024539877300613498,0.23754152823920266,0.020833333333333332,0.027649769585253458,0.2215153267784848,0.2480620155038759,0.4719101123595506,0.20289855072463772
484,1,0,0.5619834710743801,0.24,0.4096385542168675,0.05368098159509201,0.17441860465116282,0.017361111111111112,0.041474654377880185,0.1906689801426636,0.2635658914728682,0.24719101123595508,0.782608695652174
485,0,0,0.5289256198347106,0.39333333333333337,0.23493975903614459,0.019938650306748462,0.07475083056478407,0.017361111111111112,0.02534562211981567,0.20223636013109708,0.3488372093023255,0.14044943820224717,0.2898550724637681
486,0,0,0.5289256198347106,0.39333333333333337,0.23493975903614459,0.019938650306748462,0.07475083056478407,0.017361111111111112,0.02534562211981567,0.20223636013109708,0.3488372093023255,0.14044943820224717,0.2898550724637681
487,1,0,0.5289256198347106,0.3766666666666667,0.21686746987951808,0.018404907975460124,0.07308970099667773,0.013888888888888888,0.018433179723502304,0.21380374011952843,0.3488372093023255,0.11235955056179774,0.2898550724637681
488,2,0,0.6446280991735537,0.16,0.33132530120481934,0.03374233128834355,0.1196013289036545,0.11805555555555555,0.14055299539170507,0.2523616734143039,0.4651162790697673,0.39325842696629215,0.40579710144927544
489,1,0,0.4545454545454546,0.20666666666666667,0.24096385542168677,0.03067484662576687,0.10631229235880399,0.03125,0.04608294930875576,0.21765953344900554,0.4806201550387596,0.29775280898876405,0.3188405797101448
490,1,0,0.4545454545454546,0.4633333333333334,0.16265060240963858,0.03374233128834355,0.11461794019933556,0.0798611111111111,0.1152073732718894,0.21765953344900554,0.45736434108527135,0.25280898876404495,0.3768115942028985
491,2,0,0.4462809917355371,0.21999999999999997,0.30120481927710846,0.029141104294478526,0.07641196013289037,0.03819444444444445,0.04377880184331797,0.15596684017736523,0.4806201550387596,0.3202247191011236,0.7681159420289856
492,2,0,0.4214876033057851,0.21333333333333335,0.30722891566265065,0.03067484662576687,0.07142857142857144,0.041666666666666664,0.04838709677419355,0.15211104684788812,0.4651162790697673,0.3820224719101124,0.782608695652174
493,1,0,0.40495867768595034,0.4066666666666667,0.18674698795180725,0.03680981595092024,0.12790697674418602,0.0763888888888889,0.1728110599078341,0.2523616734143039,0.5891472868217055,0.29213483146067415,0.5217391304347825
494,1,0,0.22314049586776857,0.20666666666666667,0.13855421686746988,0.11809815950920247,0.06976744186046512,0.09375,0.195852534562212,0.15596684017736523,0.5581395348837209,0.18539325842696633,0.5942028985507245
495,2,0,0.5702479338842974,0.17999999999999997,0.31927710843373497,0.03067484662576687,0.10132890365448506,0.013888888888888888,0.02304147465437788,0.1945247734721407,0.3333333333333332,0.2415730337078652,0.43478260869565216
496,1,0,0.33057851239669417,0.29333333333333333,0.15060240963855423,0.019938650306748462,0.1196013289036545,0.04513888888888889,0.07373271889400922,0.21765953344900554,0.550387596899225,0.2415730337078652,0.14492753623188406
497,0,0,0.2809917355371901,0.17333333333333334,0.1927710843373494,0.029141104294478526,0.1345514950166113,0.14583333333333334,0.2465437788018433,0.18295739348370935,0.4651162790697673,0.3202247191011236,0.4492753623188405
498,2,0,0.5702479338842974,0.17999999999999997,0.31927710843373497,0.03067484662576687,0.10132890365448506,0.013888888888888888,0.02304147465437788,0.1945247734721407,0.3333333333333332,0.2415730337078652,0.43478260869565216
499,1,0,0.40495867768595034,0.4066666666666667,0.18674698795180725,0.03680981595092024,0.12790697674418602,0.0763888888888889,0.1728110599078341,0.2523616734143039,0.5891472868217055,0.29213483146067415,0.5217391304347825
500,1,0,0.33057851239669417,0.29333333333333333,0.15060240963855423,0.019938650306748462,0.1196013289036545,0.04513888888888889,0.07373271889400922,0.21765953344900554,0.550387596899225,0.2415730337078652,0.14492753623188406
501,2,0,0.5454545454545454,0.24,0.43975903614457834,0.09125766871165644,0.10797342192691031,0.1284722222222222,0.16129032258064516,0.22922691343744117,0.3488372093023255,0.3539325842696629,0.5797101449275363
502,2,0,0.5454545454545454,0.24,0.43975903614457834,0.09125766871165644,0.10797342192691031,0.1284722222222222,0.16129032258064516,0.22922691343744117,0.3488372093023255,0.3539325842696629,0.5797101449275363
503,2,0,0.5537190082644627,0.12,0.28313253012048195,0.019938650306748462,0.11461794019933556,0.017361111111111112,0.041474654377880185,0.20223636013109708,0.3565891472868218,0.4606741573033708,0.4202898550724638
504,2,0,0.5537190082644627,0.10666666666666665,0.25301204819277107,0.018404907975460124,0.11295681063122925,0.017361111111111112,0.03686635944700461,0.20223636013109708,0.37984496124031003,0.4662921348314607,0.40579710144927544
505,2,0,0.5289256198347106,0.2733333333333333,0.3795180722891566,0.0352760736196319,0.10465116279069768,0.03125,0.04608294930875576,0.18681318681318645,0.3410852713178295,0.31460674157303375,0.6521739130434783
506,2,0,0.5454545454545454,0.10666666666666665,0.27710843373493976,0.018404907975460124,0.10963455149501662,0.017361111111111112,0.03456221198156682,0.20223636013109708,0.4108527131782945,0.44943820224719105,0.40579710144927544
507,1,0,0.6115702479338841,0.39333333333333337,0.33132530120481934,0.026073619631901836,0.12458471760797345,0.017361111111111112,0.016129032258064516,0.24850588008482677,0.3488372093023255,0.2752808988764045,0.21739130434782608
508,1,0,0.512396694214876,0.34,0.18674698795180725,0.024539877300613498,0.1345514950166113,0.08680555555555555,0.12903225806451613,0.23693850009639328,0.3565891472868218,0.2303370786516854,0.3188405797101448
509,2,0,0.7851239669421487,0.13999999999999999,0.45180722891566266,0.03374233128834355,0.12458471760797345,0.0763888888888889,0.08525345622119816,0.2215153267784848,0.2480620155038759,0.25842696629213485,0.4927536231884058
510,0,0,0.7107438016528926,0.22666666666666666,0.29518072289156627,0.061349693251533735,0.10631229235880399,0.0625,0.08525345622119816,0.2060921534605742,0.23255813953488366,0.21910112359550563,0.21739130434782608
511,1,0,0.512396694214876,0.34,0.18674698795180725,0.024539877300613498,0.1345514950166113,0.08680555555555555,0.12903225806451613,0.23693850009639328,0.3565891472868218,0.2303370786516854,0.3188405797101448
512,1,0,0.5702479338842974,0.21333333333333335,0.2891566265060241,0.023006134969325152,0.1926910299003322,0.04861111111111111,0.09907834101382489,0.2099479467900513,0.2403100775193796,0.3314606741573034,0.24637681159420277
513,2,0,0.5537190082644627,0.2866666666666667,0.3855421686746988,0.02760736196319018,0.16279069767441862,0.017361111111111112,0.020737327188940093,0.19645267013687925,0.28682170542635643,0.24719101123595508,0.5507246376811595
514,2,0,0.5537190082644627,0.2866666666666667,0.3855421686746988,0.02760736196319018,0.16279069767441862,0.017361111111111112,0.020737327188940093,0.19645267013687925,0.28682170542635643,0.24719101123595508,0.5507246376811595
515,0,0,0.3884297520661157,0.38333333333333336,0.29518072289156627,0.0843558282208589,0.18770764119601327,0.11458333333333333,0.33410138248847926,0.26778484673221237,0.45736434108527135,0.5168539325842696,0.18840579710144936
516,1,0,0.7190082644628097,0.3466666666666667,0.29518072289156627,0.0567484662576687,0.1511627906976744,0.013888888888888888,0.018433179723502304,0.26778484673221237,0.4108527131782945,0.29213483146067415,0.5652173913043479
517,0,0,0.5454545454545454,0.35333333333333333,0.29518072289156627,0.023006134969325152,0.31727574750830567,0.013888888888888888,0.02304147465437788,0.23693850009639328,0.3410852713178295,0.2303370786516854,0.05797101449275367
518,1,0,0.5867768595041322,0.08666666666666667,0.29518072289156627,0.03374233128834355,0.1312292358803987,0.034722222222222224,0.059907834101382486,0.1945247734721407,0.38759689922480633,0.25842696629213485,0.5362318840579708
519,0,0,0.2892561983471074,0.18999999999999997,0.29518072289156627,0.029141104294478526,0.1312292358803987,0.13194444444444445,0.2304147465437788,0.18295739348370935,0.4961240310077518,0.31460674157303375,0.43478260869565216
520,1,0,0.49586776859504134,0.11333333333333333,0.29518072289156627,0.032208588957055216,0.1312292358803987,0.04861111111111111,0.06221198156682028,0.21380374011952843,0.5426356589147286,0.3820224719101124,0.2898550724637681
521,0,0,0.31404958677685946,0.21999999999999997,0.29518072289156627,0.021472392638036807,0.1312292358803987,0.052083333333333336,0.08525345622119816,0.2099479467900513,0.5891472868217055,0.2359550561797753,0.1594202898550724
522,0,0,0.36363636363636354,0.20666666666666667,0.29518072289156627,0.026073619631901836,0.14950166112956811,0.1597222222222222,0.2926267281105991,0.20802005012531274,0.5116279069767441,0.43258426966292135,0.2608695652173914
523,0,0,0.4545454545454546,0.21333333333333335,0.29518072289156627,0.029141104294478526,0.12624584717607976,0.1284722222222222,0.31336405529953915,0.2060921534605742,0.38759689922480633,0.18539325842696633,0.20289855072463772
524,0,0,0.4462809917355371,0.2333333333333333,0.29518072289156627,0.02760736196319018,0.12790697674418602,0.0763888888888889,0.2534562211981567,0.20223636013109708,0.3953488372093023,0.2359550561797753,0.21739130434782608
525,0,0,0.5454545454545454,0.37333333333333335,0.14457831325301204,0.03374233128834355,0.159468438538206,0.09722222222222222,0.10829493087557604,0.24465008675534963,0.4031007751937986,0.25280898876404495,0.27536231884057977
526,0,0,0.2892561983471074,0.18999999999999997,0.29518072289156627,0.029141104294478526,0.1312292358803987,0.13194444444444445,0.2304147465437788,0.18295739348370935,0.4961240310077518,0.31460674157303375,0.43478260869565216
527,1,0,0.2644628099173554,0.19999999999999998,0.29518072289156627,0.029141104294478526,0.14617940199335547,0.1111111111111111,0.18202764976958524,0.17524580682475296,0.5193798449612405,0.30898876404494385,0.4927536231884058
528,1,0,0.36363636363636354,0.22666666666666666,0.29518072289156627,0.03067484662576687,0.12458471760797345,0.1076388888888889,0.11290322580645161,0.22537112010796193,0.4806201550387596,0.29775280898876405,0.10144927536231874
529,0,0,0.5041322314049587,0.3666666666666667,0.14457831325301204,0.02760736196319018,0.11295681063122925,0.017361111111111112,0.06221198156682028,0.1983805668016178,0.28682170542635643,0.19662921348314605,0.20289855072463772
530,1,0,0.43801652892561976,0.09333333333333334,0.14457831325301204,0.023006134969325152,0.11461794019933556,0.0,0.05069124423963134,0.22922691343744117,0.5348837209302327,0.3651685393258427,0.3333333333333334
531,0,0,0.6694214876033058,0.19999999999999998,0.29518072289156627,0.032208588957055216,0.1478405315614618,0.03819444444444445,0.08294930875576037,0.256217466743781,0.3410852713178295,0.21910112359550563,0.3333333333333334
532,0,0,0.6694214876033058,0.19999999999999998,0.29518072289156627,0.032208588957055216,0.1478405315614618,0.03819444444444445,0.08294930875576037,0.256217466743781,0.3410852713178295,0.21910112359550563,0.3333333333333334
533,1,0,0.5371900826446281,0.12666666666666668,0.14457831325301204,0.023006134969325152,0.10465116279069768,0.04861111111111111,0.06221198156682028,0.1636784268363216,0.38759689922480633,0.24719101123595508,0.6956521739130436
534,1,0,0.512396694214876,0.26666666666666666,0.14457831325301204,0.032208588957055216,0.15448504983388706,0.041666666666666664,0.059907834101382486,0.24850588008482677,0.4341085271317828,0.19101123595505623,0.2898550724637681
535,1,0,0.43801652892561976,0.09333333333333334,0.14457831325301204,0.023006134969325152,0.11461794019933556,0.0,0.05069124423963134,0.22922691343744117,0.5348837209302327,0.3651685393258427,0.3333333333333334
536,0,0,0.5041322314049587,0.3666666666666667,0.14457831325301204,0.02760736196319018,0.11295681063122925,0.017361111111111112,0.06221198156682028,0.1983805668016178,0.28682170542635643,0.19662921348314605,0.20289855072463772
537,1,0,0.3553719008264462,0.49666666666666665,0.14457831325301204,0.023006134969325152,0.12458471760797345,0.013888888888888888,0.016129032258064516,0.1945247734721407,0.5038759689922482,0.30898876404494385,0.3913043478260868
538,2,0,0.7520661157024794,0.17999999999999997,0.29518072289156627,0.07975460122699386,0.09468438538205981,0.013888888888888888,0.06682027649769585,0.27549643339117086,0.37209302325581406,0.24719101123595508,0.5797101449275363
539,0,0,0.6115702479338841,0.27999999999999997,0.4457831325301205,0.06978527607361965,0.1511627906976744,0.013888888888888888,0.02534562211981567,0.24079429342587252,0.38759689922480633,0.22471910112359553,0.4637681159420289
540,0,0,0.4462809917355371,0.34,0.14457831325301204,0.04141104294478527,0.15282392026578073,0.06597222222222222,0.0944700460829493,0.22537112010796193,0.4186046511627905,0.25280898876404495,0.23188405797101444
541,1,0,0.47107438016528924,0.25333333333333335,0.29518072289156627,0.08742331288343558,0.09136212624584718,0.013888888888888888,0.02534562211981567,0.22537112010796193,0.37984496124031003,0.28651685393258425,0.43478260869565216
542,0,0,0.4545454545454546,0.42333333333333334,0.14457831325301204,0.023006134969325152,0.10132890365448506,0.013888888888888888,0.03225806451612903,0.18295739348370935,0.310077519379845,0.20786516853932585,0.27536231884057977
543,1,0,0.6115702479338841,0.3866666666666667,0.14457831325301204,0.029141104294478526,0.12624584717607976,0.052083333333333336,0.10829493087557604,0.2350106034316547,0.2635658914728682,0.2808988764044944,0.43478260869565216
544,1,0,0.8677685950413222,0.15333333333333332,0.4457831325301205,0.018404907975460124,0.10963455149501662,0.017361111111111112,0.020737327188940093,0.2639290534027352,0.10852713178294553,0.3202247191011236,0.05797101449275367
545,0,0,0.43801652892561976,0.25999999999999995,0.29518072289156627,0.03067484662576687,0.14119601328903653,0.1284722222222222,0.2304147465437788,0.21380374011952843,0.27906976744186046,0.20786516853932585,0.1594202898550724
546,1,0,0.30578512396694213,0.31333333333333335,0.14457831325301204,0.021472392638036807,0.11461794019933556,0.03125,0.05069124423963134,0.215731636784267,0.5658914728682172,0.31460674157303375,0.21739130434782608
547,1,0,0.5619834710743801,0.15333333333333332,0.29518072289156627,0.029141104294478526,0.09634551495016612,0.017361111111111112,0.03456221198156682,0.22344322344322334,0.4186046511627905,0.3595505617977528,0.3913043478260868
548,1,0,0.7107438016528926,0.17999999999999997,0.29518072289156627,0.03067484662576687,0.11627906976744187,0.09027777777777778,0.14516129032258066,0.23693850009639328,0.310077519379845,0.29775280898876405,0.3478260869565218
549,1,0,0.42975206611570244,0.3,0.29518072289156627,0.019938650306748462,0.26910299003322263,0.017361111111111112,0.04377880184331797,0.2003084634663585,0.4263565891472868,0.21910112359550563,0.20289855072463772
550,1,0,0.24793388429752064,0.2866666666666667,0.006024096385542169,0.023006134969325152,0.10797342192691031,0.027777777777777776,0.04377880184331797,0.16753422016579872,0.47286821705426363,0.19101123595505623,0.21739130434782608
551,1,0,0.4628099173553719,0.2333333333333333,0.14457831325301204,0.03374233128834355,0.1378737541528239,0.04513888888888889,0.08986175115207373,0.2099479467900513,0.36434108527131776,0.28651685393258425,0.2898550724637681
552,1,0,0.47107438016528924,0.25333333333333335,0.14457831325301204,0.032208588957055216,0.1378737541528239,0.04513888888888889,0.08755760368663594,0.2099479467900513,0.310077519379845,0.29213483146067415,0.2898550724637681
553,0,0,0.09917355371900827,0.64,0.14457831325301204,0.015337423312883436,0.0681063122923588,0.1076388888888889,0.2073732718894009,0.12126470021206691,0.790697674418605,0.22471910112359553,0.5072463768115941
554,0,0,0.9669421487603304,0.3766666666666667,0.29518072289156627,0.05521472392638037,0.14285714285714285,0.03125,0.03917050691244239,0.30923462502409776,0.1550387596899223,0.29213483146067415,0.4492753623188405
555,0,0,0.9669421487603304,0.3766666666666667,0.29518072289156627,0.05521472392638037,0.14285714285714285,0.03125,0.03917050691244239,0.30923462502409776,0.1550387596899223,0.29213483146067415,0.4492753623188405
556,1,0,0.5867768595041322,0.3,0.29518072289156627,0.061349693251533735,0.18106312292358806,0.03125,0.02534562211981567,0.2523616734143039,0.27131782945736416,0.19101123595505623,0.5362318840579708
557,0,0,0.9752066115702479,0.3766666666666667,0.29518072289156627,0.05521472392638037,0.14285714285714285,0.03125,0.03917050691244239,0.30923462502409776,0.1550387596899223,0.29213483146067415,0.4492753623188405
558,1,0,0.5867768595041322,0.3,0.29518072289156627,0.061349693251533735,0.18106312292358806,0.03125,0.02534562211981567,0.2523616734143039,0.27131782945736416,0.19101123595505623,0.5362318840579708
559,1,0,0.7603305785123965,0.25999999999999995,0.29518072289156627,0.0567484662576687,0.12624584717607976,0.017361111111111112,0.0944700460829493,0.28899171004434077,0.44961240310077505,0.25842696629213485,0.681159420289855
560,0,0,0.7355371900826444,0.3466666666666667,0.29518072289156627,0.03374233128834355,0.10963455149501662,0.013888888888888888,0.029953917050691243,0.23693850009639328,0.32558139534883723,0.19662921348314605,0.4927536231884058
561,0,0,0.42975206611570244,0.24,0.29518072289156627,0.02760736196319018,0.11461794019933556,0.08680555555555555,0.26497695852534564,0.2060921534605742,0.3953488372093023,0.20224719101123595,0.17391304347826075
562,0,0,0.42975206611570244,0.3066666666666667,0.29518072289156627,0.0352760736196319,0.14119601328903653,0.1388888888888889,0.23963133640552994,0.21380374011952843,0.27906976744186046,0.21910112359550563,0.17391304347826075
563,1,0,0.31404958677685946,0.13999999999999999,0.29518072289156627,0.032208588957055216,0.1378737541528239,0.08333333333333333,0.12442396313364056,0.19259687680740215,0.45736434108527135,0.21910112359550563,0.30434782608695643
564,1,0,0.7603305785123965,0.25999999999999995,0.29518072289156627,0.0567484662576687,0.12624584717607976,0.017361111111111112,0.0944700460829493,0.28899171004434077,0.44961240310077505,0.25842696629213485,0.681159420289855
565,0,0,0.7355371900826444,0.3466666666666667,0.29518072289156627,0.03374233128834355,0.10963455149501662,0.013888888888888888,0.029953917050691243,0.23693850009639328,0.32558139534883723,0.19662921348314605,0.4927536231884058
566,1,0,0.40495867768595034,0.41333333333333333,0.14457831325301204,0.029141104294478526,0.3604651162790698,0.013888888888888888,0.020737327188940093,0.2311548101021776,0.4651162790697673,0.21348314606741572,0.14492753623188406
567,1,0,0.40495867768595034,0.41333333333333333,0.14457831325301204,0.029141104294478526,0.3604651162790698,0.013888888888888888,0.020737327188940093,0.2311548101021776,0.4651162790697673,0.21348314606741572,0.14492753623188406
568,1,0,0.49586776859504134,0.27999999999999997,0.29518072289156627,0.03067484662576687,0.4003322259136213,0.013888888888888888,0.03225806451612903,0.22922691343744117,0.45736434108527135,0.3202247191011236,0.3913043478260868
569,1,0,0.19834710743801653,0.18666666666666665,0.14457831325301204,0.024539877300613498,0.14285714285714285,0.0625,0.08294930875576037,0.14439946018893388,0.6589147286821705,0.19662921348314605,0.5362318840579708
570,1,0,0.6363636363636364,0.17999999999999997,0.29518072289156627,0.04141104294478527,0.10132890365448506,0.03125,0.07142857142857142,0.25428957007904246,0.4651162790697673,0.38764044943820225,0.43478260869565216
571,1,0,0.19834710743801653,0.18666666666666665,0.14457831325301204,0.024539877300613498,0.14285714285714285,0.0625,0.08294930875576037,0.14439946018893388,0.6589147286821705,0.19662921348314605,0.5362318840579708
572,0,0,0.5289256198347106,0.10666666666666665,0.29518072289156627,0.02760736196319018,0.10963455149501662,0.03125,0.05069124423963134,0.2060921534605742,0.32558139534883723,0.21910112359550563,0.3478260869565218
573,0,0,0.5537190082644627,0.34,0.29518072289156627,0.023006134969325152,0.10132890365448506,0.04513888888888889,0.0944700460829493,0.2311548101021776,0.44961240310077505,0.19101123595505623,0.23188405797101444
574,1,0,0.5619834710743801,0.17333333333333334,0.29518072289156627,0.03987730061349693,0.11461794019933556,0.06597222222222222,0.16589861751152074,0.23308270676691614,0.36434108527131776,0.2696629213483146,0.2898550724637681
575,1,0,0.7024793388429751,0.12666666666666668,0.29518072289156627,0.03834355828220859,0.11627906976744187,0.09375,0.09216589861751152,0.2350106034316547,0.37209302325581406,0.3258426966292135,0.3188405797101448
576,0,0,0.5041322314049587,0.27999999999999997,0.14457831325301204,0.026073619631901836,0.15614617940199335,0.017361111111111112,0.018433179723502304,0.2060921534605742,0.4806201550387596,0.16853932584269665,0.2898550724637681
577,0,0,0.4132231404958678,0.24,0.29518072289156627,0.03374233128834355,0.12292358803986714,0.059027777777777776,0.24193548387096775,0.21380374011952843,0.44961240310077505,0.21348314606741572,0.21739130434782608
578,0,0,0.4132231404958678,0.25999999999999995,0.29518072289156627,0.0352760736196319,0.12624584717607976,0.05555555555555555,0.23963133640552994,0.21380374011952843,0.4418604651162791,0.21348314606741572,0.2608695652173914
579,1,0,0.5619834710743801,0.15333333333333332,0.29518072289156627,0.024539877300613498,0.08970099667774087,0.059027777777777776,0.07834101382488479,0.20223636013109708,0.32558139534883723,0.16292134831460675,0.2608695652173914
580,0,0,0.7024793388429751,0.27999999999999997,0.29518072289156627,0.024539877300613498,0.13289036544850502,0.013888888888888888,0.018433179723502304,0.2523616734143039,0.36434108527131776,0.12359550561797752,0.23188405797101444
581,0,0,0.7024793388429751,0.27999999999999997,0.29518072289156627,0.024539877300613498,0.13289036544850502,0.013888888888888888,0.018433179723502304,0.2523616734143039,0.36434108527131776,0.12359550561797752,0.23188405797101444
582,0,0,0.6528925619834709,0.2733333333333333,0.29518072289156627,0.024539877300613498,0.12292358803986714,0.013888888888888888,0.020737327188940093,0.24850588008482677,0.36434108527131776,0.11797752808988764,0.17391304347826075
583,2,0,0.677685950413223,0.13333333333333333,0.29518072289156627,0.019938650306748462,0.10797342192691031,0.03125,0.03456221198156682,0.20223636013109708,0.2015503875968991,0.24719101123595508,0.27536231884057977
584,2,0,0.6611570247933883,0.16666666666666666,0.29518072289156627,0.042944785276073615,0.13953488372093026,0.1840277777777778,0.17050691244239632,0.2523616734143039,0.44961240310077505,0.30337078651685395,0.3913043478260868
585,1,0,0.31404958677685946,0.2866666666666667,0.14457831325301204,0.02760736196319018,0.13621262458471758,0.024305555555555556,0.07373271889400922,0.2099479467900513,0.5813953488372094,0.24719101123595508,0.23188405797101444
586,2,0,0.6033057851239668,0.15333333333333332,0.29518072289156627,0.032208588957055216,0.14119601328903653,0.052083333333333336,0.0944700460829493,0.2215153267784848,0.310077519379845,0.44943820224719105,0.3768115942028985
587,0,0,0.2892561983471074,0.43333333333333335,0.14457831325301204,0.019938650306748462,0.16445182724252494,0.059027777777777776,0.22119815668202766,0.1848852901484479,0.4186046511627905,0.20786516853932585,0.18840579710144936
588,2,0,0.09917355371900827,0.22666666666666666,0.14457831325301204,0.021472392638036807,0.08471760797342193,0.0625,0.10138248847926268,0.08849045691150927,0.7751937984496127,0.29213483146067415,0.8695652173913043
589,2,0,0.5289256198347106,0.13999999999999999,0.29518072289156627,0.03067484662576687,0.08305647840531562,0.013888888888888888,0.016129032258064516,0.20223636013109708,0.2558139534883719,0.29213483146067415,0.36231884057971014
590,0,0,0.42975206611570244,0.24666666666666667,0.29518072289156627,0.03067484662576687,0.12458471760797345,0.06944444444444445,0.15898617511520738,0.22344322344322334,0.4883720930232559,0.19662921348314605,0.24637681159420277
591,1,0,0.2314049586776859,0.20666666666666667,0.29518072289156627,0.01687116564417178,0.10132890365448506,0.0763888888888889,0.3294930875576037,0.09812994023520205,0.310077519379845,0.15730337078651688,0.5072463768115941
592,0,0,0.42975206611570244,0.24666666666666667,0.29518072289156627,0.03067484662576687,0.12458471760797345,0.06944444444444445,0.15898617511520738,0.22344322344322334,0.4883720930232559,0.19662921348314605,0.24637681159420277
