,quality,norm_fixed_acidity,norm_volatile_acidity,norm_citric_acid,norm_residual_sugar,norm_chlorides,norm_free_sulfur_dioxide,norm_total_sulfur_dioxide,norm_density,norm_pH,norm_sulphates,norm_alcohol,red,white
1067,0,0.6033057851239668,0.15333333333333332,0.31927710843373497,0.024539877300613498,0.08471760797342193,0.006944444444444444,0.009216589861751152,0.1659919028340083,0.23255813953488366,0.34269662921348315,0.4202898550724638,1,0
1068,0,0.6033057851239668,0.15333333333333332,0.31927710843373497,0.024539877300613498,0.08471760797342193,0.006944444444444444,0.009216589861751152,0.1659919028340083,0.23255813953488366,0.34269662921348315,0.4202898550724638,1,0
1069,1,0.3471074380165289,0.36000000000000004,0.2108433734939759,0.03374233128834355,0.12790697674418602,0.09375,0.10599078341013825,0.1906689801426636,0.45736434108527135,0.22471910112359553,0.40579710144927544,1,0
1070,0,0.4545454545454546,0.16666666666666666,0.27108433734939763,0.013803680981595092,0.079734219269103,0.0625,0.07142857142857142,0.15172546751493998,0.3565891472868218,0.3764044943820225,0.4492753623188405,1,0
1071,1,0.30578512396694213,0.46,0.12048192771084339,0.11503067484662576,0.1478405315614618,0.10069444444444445,0.19815668202764977,0.22768459610564862,0.37209302325581406,0.20224719101123595,0.17391304347826075,1,0
1072,0,0.2809917355371901,0.17999999999999997,0.1566265060240964,0.018404907975460124,0.12292358803986714,0.1111111111111111,0.15898617511520738,0.18681318681318645,0.5271317829457364,0.20224719101123595,0.21739130434782608,1,0
1073,0,0.3471074380165289,0.36000000000000004,0.1987951807228916,0.032208588957055216,0.1312292358803987,0.052083333333333336,0.07142857142857142,0.1945247734721407,0.45736434108527135,0.20224719101123595,0.3913043478260868,1,0
1074,1,0.30578512396694213,0.46,0.12048192771084339,0.11503067484662576,0.1478405315614618,0.10069444444444445,0.19815668202764977,0.22768459610564862,0.37209302325581406,0.20224719101123595,0.17391304347826075,1,0
1075,0,0.43801652892561976,0.11333333333333333,0.20481927710843376,0.021472392638036807,0.10299003322259136,0.1527777777777778,0.14055299539170507,0.20397146712936048,0.5581395348837209,0.3595505617977528,0.3188405797101448,1,0
1076,0,0.5041322314049587,0.16,0.3373493975903615,0.021472392638036807,0.10631229235880399,0.006944444444444444,0.004608294930875576,0.1586658955080001,0.3333333333333332,0.28651685393258425,0.4927536231884058,1,0
1077,1,0.396694214876033,0.19333333333333333,0.391566265060241,0.08895705521472394,0.1179401993355482,0.006944444444444444,0.004608294930875576,0.21322537112010942,0.4263565891472868,0.20224719101123595,0.43478260869565216,1,0
1078,1,0.396694214876033,0.19333333333333333,0.391566265060241,0.08895705521472394,0.1179401993355482,0.006944444444444444,0.004608294930875576,0.21322537112010942,0.4263565891472868,0.20224719101123595,0.43478260869565216,1,0
1079,0,0.33884297520661155,0.14666666666666664,0.4096385542168675,0.11809815950920247,0.0681063122923588,0.1267361111111111,0.6267281105990783,0.11663774821669565,0.22480620155038736,0.16292134831460675,0.6231884057971016,1,0
1080,0,0.5371900826446281,0.12666666666666668,0.3373493975903615,0.012269938650306747,0.06312292358803986,0.006944444444444444,0.004608294930875576,0.14652014652014544,0.3410852713178295,0.16292134831460675,0.5507246376811595,1,0
1081,0,0.33884297520661155,0.14666666666666664,0.4096385542168675,0.11809815950920247,0.0681063122923588,0.1267361111111111,0.652073732718894,0.11663774821669565,0.22480620155038736,0.16292134831460675,0.6231884057971016,1,0
1082,0,0.2809917355371901,0.19999999999999998,0.18072289156626506,0.018404907975460124,0.10631229235880399,0.10416666666666667,0.14746543778801843,0.18777713514555575,0.5426356589147286,0.20786516853932585,0.21739130434782608,1,0
1083,0,0.40495867768595034,0.22666666666666666,0.27108433734939763,0.02760736196319018,0.10465116279069768,0.1076388888888889,0.12211981566820276,0.17466743782533398,0.47286821705426363,0.30898876404494385,0.5797101449275363,1,0
1084,0,0.2809917355371901,0.19999999999999998,0.18072289156626506,0.018404907975460124,0.10631229235880399,0.10416666666666667,0.14746543778801843,0.18777713514555575,0.5426356589147286,0.20786516853932585,0.21739130434782608,1,0
1085,1,0.24793388429752064,0.26666666666666666,0.04819277108433735,0.018404907975460124,0.10797342192691031,0.13541666666666666,0.1336405529953917,0.1577019471756308,0.310077519379845,0.15168539325842698,0.23188405797101444,1,0
1086,0,0.3884297520661157,0.17333333333333334,0.24096385542168677,0.0628834355828221,0.07641196013289037,0.006944444444444444,0.0069124423963133645,0.19799498746866967,0.5116279069767441,0.24719101123595508,0.5217391304347825,1,0
1087,0,0.33884297520661155,0.07333333333333333,0.25301204819277107,0.015337423312883436,0.079734219269103,0.059027777777777776,0.055299539170506916,0.13283208020050252,0.4418604651162791,0.2640449438202247,0.4637681159420289,1,0
1088,0,0.6446280991735537,0.21999999999999997,0.32530120481927716,0.013803680981595092,0.14285714285714285,0.07291666666666667,0.08064516129032258,0.19741661846924854,0.23255813953488366,0.30337078651685395,0.27536231884057977,1,0
1089,0,0.6446280991735537,0.21999999999999997,0.32530120481927716,0.013803680981595092,0.14285714285714285,0.07291666666666667,0.08064516129032258,0.19741661846924854,0.23255813953488366,0.30337078651685395,0.27536231884057977,1,0
1090,2,0.512396694214876,0.12,0.32530120481927716,0.019938650306748462,0.12292358803986714,0.1423611111111111,0.15668202764976957,0.14266435319066834,0.2015503875968991,0.2303370786516854,0.5507246376811595,1,0
1091,0,0.33884297520661155,0.17333333333333334,0.25301204819277107,0.021472392638036807,0.12790697674418602,0.024305555555555556,0.029953917050691243,0.16097937150568678,0.4883720930232559,0.21348314606741572,0.4927536231884058,1,0
1092,0,0.2644628099173554,0.3066666666666667,0.05421686746987952,0.021472392638036807,0.1196013289036545,0.03125,0.02304147465437788,0.14806246385193586,0.550387596899225,0.20786516853932585,0.5072463768115941,1,0
1093,0,0.4462809917355371,0.15333333333333332,0.21686746987951808,0.024539877300613498,0.11627906976744187,0.034722222222222224,0.0576036866359447,0.1742818584923837,0.47286821705426363,0.3595505617977528,0.5797101449275363,1,0
1094,0,0.2314049586776859,0.43,0.05421686746987952,0.07515337423312883,0.1794019933554817,0.027777777777777776,0.02534562211981567,0.18199344515134006,0.4883720930232559,0.15168539325842698,0.40579710144927544,1,0
1095,1,0.4628099173553719,0.21333333333333335,0.28313253012048195,0.029141104294478526,0.12956810631229235,0.017361111111111112,0.03225806451612903,0.20454983612878377,0.3333333333333332,0.15730337078651688,0.36231884057971014,1,0
1096,0,0.2314049586776859,0.43,0.05421686746987952,0.07515337423312883,0.1794019933554817,0.027777777777777776,0.02534562211981567,0.18199344515134006,0.4883720930232559,0.15168539325842698,0.40579710144927544,1,0
1097,1,0.396694214876033,0.29333333333333333,0.22891566265060243,0.013803680981595092,0.14451827242524917,0.013888888888888888,0.027649769585253458,0.18411413148255162,0.37209302325581406,0.16853932584269665,0.20289855072463772,1,0
1098,0,0.3471074380165289,0.15333333333333332,0.27108433734939763,0.023006134969325152,0.3438538205980067,0.013888888888888888,0.02304147465437788,0.12473491420859588,0.3333333333333332,0.3314606741573034,0.6521739130434783,1,0
1099,1,0.396694214876033,0.29333333333333333,0.22891566265060243,0.013803680981595092,0.14451827242524917,0.013888888888888888,0.027649769585253458,0.18411413148255162,0.37209302325581406,0.16853932584269665,0.20289855072463772,1,0
1100,0,0.38016528925619836,0.17333333333333334,0.25301204819277107,0.023006134969325152,0.10465116279069768,0.0763888888888889,0.06912442396313365,0.13128976286870997,0.3023255813953487,0.31460674157303375,0.6376811594202899,1,0
1101,0,0.2975206611570248,0.2733333333333333,0.16265060240963858,0.023006134969325152,0.10299003322259136,0.04513888888888889,0.04377880184331797,0.13051860420281156,0.4883720930232559,0.2303370786516854,0.5797101449275363,1,0
1102,0,0.19008264462809912,0.26666666666666666,0.05421686746987952,0.01687116564417178,0.11461794019933556,0.059027777777777776,0.055299539170506916,0.1332176595334507,0.5658914728682172,0.17977528089887643,0.4637681159420289,1,0
1103,0,0.2975206611570248,0.2733333333333333,0.16265060240963858,0.023006134969325152,0.10299003322259136,0.04513888888888889,0.04377880184331797,0.13051860420281156,0.4883720930232559,0.2303370786516854,0.5797101449275363,1,0
1104,0,0.3471074380165289,0.26666666666666666,0.20481927710843376,0.024539877300613498,0.10631229235880399,0.052083333333333336,0.04377880184331797,0.12512049354154617,0.4341085271317828,0.24719101123595508,0.6376811594202899,1,0
1105,1,0.20661157024793386,0.3266666666666666,0.16867469879518074,0.023006134969325152,0.06478405315614619,0.041666666666666664,0.09907834101382489,0.12781954887217886,0.5348837209302327,0.21348314606741572,0.6956521739130436,1,0
1106,0,0.36363636363636354,0.10000000000000002,0.25301204819277107,0.019938650306748462,0.09966777408637875,0.027777777777777776,0.02534562211981567,0.12820512820512914,0.37984496124031003,0.17977528089887643,0.6231884057971016,1,0
1107,0,0.43801652892561976,0.14666666666666664,0.2469879518072289,0.021472392638036807,0.09800664451827243,0.03125,0.041474654377880185,0.15654520917678638,0.4263565891472868,0.3539325842696629,0.5362318840579708,1,0
1108,1,0.3553719008264462,0.46666666666666673,0.06024096385542169,0.04141104294478527,0.1345514950166113,0.010416666666666666,0.016129032258064516,0.22055137844611553,0.4961240310077518,0.15168539325842698,0.21739130434782608,1,0
1109,0,0.5785123966942148,0.25999999999999995,0.25903614457831325,0.023006134969325152,0.26910299003322263,0.09027777777777778,0.1382488479262673,0.21380374011952843,0.3488372093023255,0.30337078651685395,0.40579710144927544,1,0
1110,0,0.37190082644628103,0.3,0.0,0.012269938650306747,0.10132890365448506,0.017361111111111112,0.018433179723502304,0.17004048582995843,0.4108527131782945,0.2359550561797753,0.2898550724637681,1,0
1111,0,0.13223140495867772,0.22666666666666666,0.16265060240963858,0.021472392638036807,0.1378737541528239,0.0763888888888889,0.11290322580645161,0.14652014652014544,0.821705426356589,0.2359550561797753,0.6231884057971016,1,0
1112,0,0.33884297520661155,0.16666666666666666,0.2469879518072289,0.013803680981595092,0.07807308970099668,0.017361111111111112,0.06682027649769585,0.13206092153460625,0.4418604651162791,0.2752808988764045,0.43478260869565216,1,0
1113,0,0.4214876033057851,0.10666666666666665,0.23493975903614459,0.015337423312883436,0.10797342192691031,0.006944444444444444,0.009216589861751152,0.19028340080971543,0.310077519379845,0.20786516853932585,0.21739130434782608,1,0
1114,0,0.09917355371900827,0.21333333333333335,0.30120481927710846,0.0567484662576687,0.061461794019933555,0.09722222222222222,0.17050691244239632,0.0595720069404266,0.5968992248062017,0.24719101123595508,0.8115942028985507,1,0
1115,0,0.2644628099173554,0.4066666666666667,0.042168674698795185,0.029141104294478526,0.13621262458471758,0.04861111111111111,0.03456221198156682,0.1659919028340083,0.5116279069767441,0.21348314606741572,0.47826086956521746,1,0
1116,0,0.2644628099173554,0.4066666666666667,0.042168674698795185,0.029141104294478526,0.13621262458471758,0.04861111111111111,0.03456221198156682,0.1659919028340083,0.5116279069767441,0.21348314606741572,0.47826086956521746,1,0
1117,0,0.2644628099173554,0.4066666666666667,0.042168674698795185,0.029141104294478526,0.13621262458471758,0.04861111111111111,0.03456221198156682,0.1659919028340083,0.5116279069767441,0.21348314606741572,0.47826086956521746,1,0
1118,0,0.2727272727272727,0.20666666666666667,0.07228915662650602,0.023006134969325152,0.09302325581395349,0.04513888888888889,0.041474654377880185,0.10429920956236802,0.44961240310077505,0.17415730337078655,0.7681159420289856,1,0
1119,1,0.14876033057851237,0.3866666666666667,0.0,0.029141104294478526,0.09468438538205981,0.020833333333333332,0.020737327188940093,0.10507036822826216,0.62015503875969,0.20224719101123595,0.7101449275362319,1,0
1120,2,0.33884297520661155,0.3066666666666667,0.20481927710843376,0.029141104294478526,0.11129568106312293,0.024305555555555556,0.02534562211981567,0.1010217852323099,0.37209302325581406,0.2808988764044944,0.7391304347826086,1,0
1121,0,0.2314049586776859,0.27999999999999997,0.0,0.018404907975460124,0.08803986710963455,0.06944444444444445,0.05069124423963134,0.12357817620975574,0.5581395348837209,0.18539325842696633,0.6231884057971016,1,0
1122,0,0.20661157024793386,0.25999999999999995,0.0,0.012269938650306747,0.07641196013289037,0.09027777777777778,0.06221198156682028,0.09812994023520205,0.5658914728682172,0.14606741573033707,0.6231884057971016,1,0
1123,0,0.5702479338842974,0.21333333333333335,0.22289156626506024,0.019938650306748462,0.1196013289036545,0.05555555555555555,0.052995391705069124,0.18565644881434204,0.310077519379845,0.2415730337078652,0.4637681159420289,1,0
1124,1,0.22314049586776857,0.3333333333333333,0.0,0.024539877300613498,0.14451827242524917,0.006944444444444444,0.016129032258064516,0.16310005783690049,0.6976744186046513,0.22471910112359553,0.5072463768115941,1,0
1125,0,0.4132231404958678,0.10666666666666665,0.2108433734939759,0.01687116564417178,0.07641196013289037,0.041666666666666664,0.04838709677419355,0.13167534220165597,0.32558139534883723,0.20786516853932585,0.47826086956521746,1,0
1126,0,0.16528925619834708,0.13999999999999999,0.1566265060240964,0.01687116564417178,0.08970099667774087,0.006944444444444444,0.01152073732718894,0.08463466358203214,0.5193798449612405,0.17977528089887643,0.7971014492753623,1,0
1127,0,0.20661157024793386,0.45333333333333337,0.0,0.0352760736196319,0.10465116279069768,0.08680555555555555,0.10599078341013825,0.12878349720454813,0.6124031007751937,0.21348314606741572,0.5072463768115941,1,0
1128,1,0.512396694214876,0.2333333333333333,0.1987951807228916,0.032208588957055216,0.14285714285714285,0.09375,0.1912442396313364,0.21765953344900554,0.38759689922480633,0.25842696629213485,0.2898550724637681,1,0
1129,0,0.5537190082644627,0.2333333333333333,0.2108433734939759,0.04141104294478527,0.1378737541528239,0.0798611111111111,0.14746543778801843,0.20956236745710316,0.37984496124031003,0.2640449438202247,0.36231884057971014,1,0
1130,0,0.43801652892561976,0.3466666666666667,0.0,0.019938650306748462,0.0813953488372093,0.013888888888888888,0.009216589861751152,0.20416425679583564,0.3565891472868218,0.2303370786516854,0.3478260869565218,1,0
1131,1,0.1735537190082645,0.07333333333333333,0.12650602409638553,0.01687116564417178,0.05980066445182724,0.19444444444444445,0.29723502304147464,0.12145748987854205,0.4651162790697673,0.12359550561797752,0.21739130434782608,1,0
1132,0,0.2975206611570248,0.18666666666666665,0.20481927710843376,0.018404907975460124,0.10963455149501662,0.059027777777777776,0.07373271889400922,0.11933680354732834,0.5116279069767441,0.3707865168539326,0.8115942028985507,1,0
1133,0,0.2809917355371901,0.26666666666666666,0.042168674698795185,0.07515337423312883,0.13289036544850502,0.03125,0.027649769585253458,0.1875843454790806,0.5038759689922482,0.25842696629213485,0.4637681159420289,1,0
1134,0,0.3884297520661157,0.13333333333333333,0.2108433734939759,0.01687116564417178,0.08637873754152824,0.017361111111111112,0.020737327188940093,0.15673799884326153,0.44961240310077505,0.29213483146067415,0.5507246376811595,1,0
1135,0,0.3471074380165289,0.11333333333333333,0.25903614457831325,0.01687116564417178,0.09634551495016612,0.07291666666666667,0.10138248847926268,0.14439946018893388,0.5116279069767441,0.21348314606741572,0.5652173913043479,1,0
1136,0,0.5454545454545454,0.29333333333333333,0.27108433734939763,0.021472392638036807,0.1179401993355482,0.017361111111111112,0.016129032258064516,0.20493541546172978,0.38759689922480633,0.30337078651685395,0.4927536231884058,1,0
1137,0,0.5454545454545454,0.29333333333333333,0.27108433734939763,0.021472392638036807,0.1179401993355482,0.017361111111111112,0.016129032258064516,0.20493541546172978,0.38759689922480633,0.30337078651685395,0.4927536231884058,1,0
1138,1,0.30578512396694213,0.21999999999999997,0.09036144578313253,0.047546012269938646,0.15780730897009967,0.09722222222222222,0.20276497695852536,0.2072488914594186,0.32558139534883723,0.20224719101123595,0.1594202898550724,1,0
1139,0,0.36363636363636354,0.2866666666666667,0.14457831325301204,0.021472392638036807,0.11627906976744187,0.052083333333333336,0.18433179723502305,0.20300751879699122,0.4806201550387596,0.2359550561797753,0.21739130434782608,1,0
1140,0,0.2892561983471074,0.21333333333333335,0.18072289156626506,0.01687116564417178,0.1179401993355482,0.1111111111111111,0.16820276497695852,0.188741083477925,0.5348837209302327,0.2415730337078652,0.21739130434782608,1,0
1141,0,0.36363636363636354,0.19999999999999998,0.1927710843373494,0.029141104294478526,0.1179401993355482,0.0798611111111111,0.1497695852534562,0.17601696549064924,0.4263565891472868,0.3539325842696629,0.43478260869565216,1,0
1142,0,0.25619834710743805,0.24666666666666667,0.06626506024096386,0.02760736196319018,0.05647840531561461,0.017361111111111112,0.013824884792626729,0.12396375554270174,0.44961240310077505,0.2415730337078652,0.4927536231884058,1,0
1143,0,0.2644628099173554,0.09333333333333334,0.18072289156626506,0.018404907975460124,0.09302325581395349,0.052083333333333336,0.03225806451612903,0.18527086948139604,0.689922480620155,0.33707865168539325,0.2898550724637681,1,0
1144,1,0.2892561983471074,0.16,0.13855421686746988,0.026073619631901836,0.09468438538205981,0.11805555555555555,0.14746543778801843,0.169076537497587,0.550387596899225,0.22471910112359553,0.30434782608695643,1,0
1145,0,0.36363636363636354,0.08,0.25903614457831325,0.029141104294478526,0.11129568106312293,0.10416666666666667,0.10368663594470046,0.18527086948139604,0.6279069767441859,0.3314606741573034,0.3478260869565218,1,0
1146,0,0.33057851239669417,0.27999999999999997,0.07228915662650602,0.018404907975460124,0.2807308970099668,0.017361111111111112,0.03456221198156682,0.17139001349527586,0.4341085271317828,0.3651685393258427,0.2608695652173914,1,0
1147,0,0.512396694214876,0.21999999999999997,0.27108433734939763,0.08588957055214724,0.10299003322259136,0.017361111111111112,0.018433179723502304,0.19105455947561173,0.37984496124031003,0.15168539325842698,0.5507246376811595,1,0
1148,0,0.33057851239669417,0.20666666666666667,0.25301204819277107,0.021472392638036807,0.12790697674418602,0.027777777777777776,0.03456221198156682,0.15712357817620967,0.5193798449612405,0.24719101123595508,0.5217391304347825,1,0
1149,0,0.512396694214876,0.17999999999999997,0.28313253012048195,0.021472392638036807,0.08637873754152824,0.017361111111111112,0.01152073732718894,0.168498168498168,0.3953488372093023,0.16853932584269665,0.5797101449275363,1,0
1150,0,0.36363636363636354,0.16666666666666666,0.1927710843373494,0.03374233128834355,0.09634551495016612,0.010416666666666666,0.013824884792626729,0.14690572585309145,0.44961240310077505,0.30337078651685395,0.6956521739130436,1,0
1151,0,0.19008264462809912,0.3333333333333333,0.13855421686746988,0.029141104294478526,0.058139534883720936,0.052083333333333336,0.14746543778801843,0.12357817620975574,0.5736434108527132,0.2415730337078652,0.6521739130434783,1,0
1152,1,0.37190082644628103,0.3466666666666667,0.15060240963855423,0.024539877300613498,0.18106312292358806,0.027777777777777776,0.07373271889400922,0.17447464815885882,0.3333333333333332,0.17415730337078655,0.2608695652173914,1,0
1153,0,0.4793388429752065,0.22666666666666666,0.2108433734939759,0.023006134969325152,0.12292358803986714,0.05555555555555555,0.07373271889400922,0.17563138615770324,0.3953488372093023,0.24719101123595508,0.4492753623188405,1,0
1154,0,0.2314049586776859,0.3333333333333333,0.0,0.024539877300613498,0.1511627906976744,0.1701388888888889,0.1313364055299539,0.16059379217273864,0.6744186046511628,0.25842696629213485,0.4927536231884058,1,0
1155,1,0.37190082644628103,0.3466666666666667,0.15060240963855423,0.024539877300613498,0.18106312292358806,0.027777777777777776,0.07373271889400922,0.17447464815885882,0.3333333333333332,0.17415730337078655,0.2608695652173914,1,0
1156,0,0.3884297520661157,0.06666666666666667,0.30722891566265065,0.01763803680981595,0.10299003322259136,0.1527777777777778,0.1889400921658986,0.15673799884326153,0.47286821705426363,0.30337078651685395,0.5507246376811595,1,0
1157,0,0.1074380165289256,0.2866666666666667,0.10843373493975904,0.023006134969325152,0.05481727574750831,0.052083333333333336,0.21889400921658986,0.10198573356467917,0.5736434108527132,0.3651685393258427,0.7101449275362319,1,0
1158,0,0.2396694214876033,0.21999999999999997,0.25903614457831325,0.03374233128834355,0.11129568106312293,0.07291666666666667,0.11059907834101383,0.1659919028340083,0.5426356589147286,0.5280898876404494,0.3768115942028985,1,0
1159,1,0.5289256198347106,0.21999999999999997,0.25903614457831325,0.024539877300613498,0.16777408637873756,0.034722222222222224,0.07142857142857142,0.19606709080393112,0.3410852713178295,0.25280898876404495,0.40579710144927544,1,0
1160,0,0.5619834710743801,0.18666666666666665,0.3433734939759036,0.026073619631901836,0.12956810631229235,0.017361111111111112,0.03225806451612903,0.18604202814729232,0.32558139534883723,0.2808988764044944,0.4492753623188405,1,0
1161,0,0.4132231404958678,0.24666666666666667,0.25903614457831325,0.012269938650306747,0.11129568106312293,0.03819444444444445,0.03456221198156682,0.16194331983805604,0.37984496124031003,0.29775280898876405,0.3188405797101448,1,0
1162,0,0.3884297520661157,0.16,0.25301204819277107,0.026073619631901836,0.10963455149501662,0.03819444444444445,0.029953917050691243,0.13938692886061235,0.32558139534883723,0.2752808988764045,0.5507246376811595,1,0
1163,1,0.42975206611570244,0.47000000000000003,0.14457831325301204,0.01687116564417178,0.11461794019933556,0.03125,0.03456221198156682,0.18912666281087315,0.4418604651162791,0.25280898876404495,0.2898550724637681,1,0
1164,1,0.42975206611570244,0.47000000000000003,0.14457831325301204,0.01687116564417178,0.11461794019933556,0.03125,0.03456221198156682,0.18912666281087315,0.4418604651162791,0.25280898876404495,0.2898550724637681,1,0
1165,1,0.3884297520661157,0.24,0.30120481927710846,0.019938650306748462,0.5980066445182725,0.04861111111111111,0.07373271889400922,0.1779448621553878,0.22480620155038736,0.49438202247191015,0.20289855072463772,1,0
1166,1,0.5041322314049587,0.3066666666666667,0.1566265060240964,0.021472392638036807,0.16943521594684388,0.020833333333333332,0.12442396313364056,0.192404087140927,0.1705426356589146,0.42696629213483145,0.3188405797101448,1,0
1167,0,0.36363636363636354,0.16666666666666666,0.23493975903614459,0.029141104294478526,0.10797342192691031,0.09722222222222222,0.0967741935483871,0.15750915750915565,0.4651162790697673,0.3707865168539326,0.6376811594202899,1,0
1168,0,0.22314049586776857,0.17333333333333334,0.16265060240963858,0.03374233128834355,0.09634551495016612,0.024305555555555556,0.08755760368663594,0.12974744553691742,0.37984496124031003,0.19101123595505623,0.5797101449275363,1,0
1169,0,0.31404958677685946,0.27999999999999997,0.1746987951807229,0.026073619631901836,0.12790697674418602,0.013888888888888888,0.018433179723502304,0.1524966261808384,0.4651162790697673,0.22471910112359553,0.5072463768115941,1,0
1170,0,0.4462809917355371,0.18666666666666665,0.20481927710843376,0.015337423312883436,0.08803986710963455,0.013888888888888888,0.013824884792626729,0.18430692114902678,0.37209302325581406,0.25280898876404495,0.36231884057971014,1,0
1171,0,0.2727272727272727,0.34,0.0,0.024539877300613498,0.11461794019933556,0.08680555555555555,0.08755760368663594,0.15635241951031553,0.5426356589147286,0.25842696629213485,0.40579710144927544,1,0
1172,0,0.48760330578512384,0.22666666666666666,0.27710843373493976,0.023006134969325152,0.10797342192691031,0.013888888888888888,0.02304147465437788,0.18083670715249564,0.4263565891472868,0.29213483146067415,0.6231884057971016,1,0
1173,0,0.31404958677685946,0.18666666666666665,0.18674698795180725,0.01687116564417178,0.11627906976744187,0.08680555555555555,0.1359447004608295,0.19375361480624656,0.5736434108527132,0.22471910112359553,0.21739130434782608,1,0
1174,0,0.31404958677685946,0.18666666666666665,0.18674698795180725,0.01687116564417178,0.11627906976744187,0.08680555555555555,0.1359447004608295,0.19375361480624656,0.5736434108527132,0.22471910112359553,0.21739130434782608,1,0
1175,0,0.22314049586776857,0.35333333333333333,0.0,0.024539877300613498,0.14285714285714285,0.16319444444444445,0.12211981566820276,0.1600154231733175,0.689922480620155,0.2696629213483146,0.5072463768115941,1,0
1176,1,0.22314049586776857,0.5333333333333333,0.018072289156626505,0.07668711656441718,0.11627906976744187,0.0763888888888889,0.0944700460829493,0.1659919028340083,0.6666666666666667,0.15730337078651688,0.4637681159420289,1,0
1177,0,0.2727272727272727,0.3866666666666667,0.0,0.02760736196319018,0.07142857142857144,0.017361111111111112,0.01152073732718894,0.11702332754964165,0.4883720930232559,0.24719101123595508,0.681159420289855,1,0
1178,1,0.14876033057851237,0.5566666666666668,0.0,0.023006134969325152,0.05315614617940199,0.05555555555555555,0.16589861751152074,0.12242143821091132,0.7441860465116281,0.28651685393258425,0.4927536231884058,1,0
1179,0,0.36363636363636354,0.17999999999999997,0.1987951807228916,0.02760736196319018,0.11129568106312293,0.034722222222222224,0.0944700460829493,0.1711972238288007,0.4263565891472868,0.3314606741573034,0.43478260869565216,1,0
1180,0,0.36363636363636354,0.17999999999999997,0.1987951807228916,0.02760736196319018,0.11129568106312293,0.034722222222222224,0.0944700460829493,0.1711972238288007,0.4263565891472868,0.3314606741573034,0.43478260869565216,1,0
1181,1,0.49586776859504134,0.20666666666666667,0.25903614457831325,0.016104294478527605,0.09800664451827243,0.013888888888888888,0.01152073732718894,0.14786967418546074,0.36434108527131776,0.1348314606741573,0.4927536231884058,1,0
1182,0,0.5289256198347106,0.21333333333333335,0.24096385542168677,0.029141104294478526,0.09800664451827243,0.1388888888888889,0.11059907834101383,0.20107962213225264,0.5116279069767441,0.3595505617977528,0.36231884057971014,1,0
1183,1,0.24793388429752064,0.3866666666666667,0.042168674698795185,0.015337423312883436,0.10132890365448506,0.052083333333333336,0.12672811059907835,0.1659919028340083,0.4418604651162791,0.21348314606741572,0.18840579710144936,1,0
1184,1,0.2396694214876033,0.37333333333333335,0.13855421686746988,0.023006134969325152,0.1179401993355482,0.034722222222222224,0.26036866359447003,0.15943705417389423,0.4961240310077518,0.2696629213483146,0.4202898550724638,1,0
1185,0,0.2644628099173554,0.2333333333333333,0.18072289156626506,0.021472392638036807,0.12624584717607976,0.017361111111111112,0.07603686635944701,0.12242143821091132,0.47286821705426363,0.1348314606741573,0.5652173913043479,1,0
1186,1,0.2314049586776859,0.48000000000000004,0.018072289156626505,0.11042944785276074,0.11627906976744187,0.017361111111111112,0.013824884792626729,0.17717370348949152,0.62015503875969,0.15730337078651688,0.6086956521739129,1,0
1187,0,0.2644628099173554,0.2333333333333333,0.18072289156626506,0.021472392638036807,0.12624584717607976,0.017361111111111112,0.07603686635944701,0.12242143821091132,0.47286821705426363,0.1348314606741573,0.5652173913043479,1,0
1188,1,0.2396694214876033,0.37333333333333335,0.13855421686746988,0.023006134969325152,0.1179401993355482,0.034722222222222224,0.26036866359447003,0.15943705417389423,0.4961240310077518,0.2696629213483146,0.4202898550724638,1,0
1189,1,0.4132231404958678,0.5833333333333334,0.030120481927710847,0.018404907975460124,0.10963455149501662,0.013888888888888888,0.029953917050691243,0.17447464815885882,0.44961240310077505,0.12359550561797752,0.23188405797101444,1,0
1190,0,0.43801652892561976,0.21333333333333335,0.3433734939759036,0.061349693251533735,0.1179401993355482,0.017361111111111112,0.03225806451612903,0.18141507615191893,0.4341085271317828,0.19662921348314605,0.6521739130434783,1,0
1191,1,0.22314049586776857,0.5366666666666667,0.0,0.026073619631901836,0.260797342192691,0.017361111111111112,0.013824884792626729,0.16194331983805604,0.6511627906976745,0.16292134831460675,0.40579710144927544,1,0
1192,0,0.2809917355371901,0.11333333333333333,0.22289156626506024,0.029141104294478526,0.08970099667774087,0.034722222222222224,0.08064516129032258,0.14035087719298164,0.62015503875969,0.3258426966292135,0.6376811594202899,1,0
1193,1,0.21487603305785125,0.5366666666666667,0.0,0.026073619631901836,0.260797342192691,0.017361111111111112,0.013824884792626729,0.16194331983805604,0.6511627906976745,0.16292134831460675,0.40579710144927544,1,0
1194,0,0.2644628099173554,0.44333333333333336,0.07228915662650602,0.018404907975460124,0.17441860465116282,0.04861111111111111,0.1336405529953917,0.169076537497587,0.38759689922480633,0.20786516853932585,0.21739130434782608,1,0
1195,0,0.19834710743801653,0.2333333333333333,0.13253012048192772,0.018404907975460124,0.11461794019933556,0.06944444444444445,0.1152073732718894,0.17775207248891267,0.62015503875969,0.21348314606741572,0.21739130434782608,1,0
1196,0,0.33884297520661155,0.3333333333333333,0.13855421686746988,0.026073619631901836,0.11129568106312293,0.0763888888888889,0.20276497695852536,0.18796992481203087,0.37984496124031003,0.20224719101123595,0.21739130434782608,1,0
